time,sim_x,sim_y,sim_z
40640,0.000595859637523212,40.2618604941029,-262.499387176132
40734,0.00103826186240552,40.2618378427672,-262.499348766846
40844,0.000670805613825707,40.2618566568171,-262.499380669386
40937,0.000913849176034329,40.2618442127974,-262.499359568372
41047,0.000883318577686532,40.2618457759934,-262.49936221908
41140,0.000664419172922057,40.2618569838052,-262.499381223832
41234,0.00100193479512978,40.261839702736,-262.499351920711
41344,0.000510204771724518,40.2618648796878,-262.499394612584
41437,0.00127017342130565,40.2618259686751,-262.499328631984
41547,0.000539063608003399,40.2618634020933,-262.499392107072
41640,0.0013090301741131,40.2618239791741,-262.499325258422
41734,0.000527163152161308,40.2618640114064,-262.49939314028
41844,0.000915956089136041,40.2618441049126,-262.499359385406
41937,0.000785138793702322,40.2618508028647,-262.499370742989
42047,0.000559656972661754,40.261862347695,-262.499390319165
42140,0.00123220307930621,40.2618279127839,-262.499331928607
42234,0.000447426194204576,40.2618680939865,-262.499400062925
42344,0.00164565116986207,40.2618067438066,-262.499296032176
42437,0.000396289521204491,40.2618707122136,-262.499404502515
42547,0.00155778891278304,40.2618112424096,-262.499303660244
42640,0.000545838623351262,40.2618630551963,-262.499391518794
42734,0.00152634329226988,40.2618128524977,-262.499306390731
42844,0.000957604207026156,40.2618419724518,-262.499355769145
42937,0.000802384682622958,40.2618499198507,-262.499369245598
43047,0.00155824666252864,40.2618112189269,-262.499303620079
43140,0.000412282743019435,40.2618698933497,-262.499403113986
43234,0.00169605670493325,40.2618041629784,-262.499291655703
43344,0.000322744404775212,40.2618744777676,-262.499410887569
43437,0.00223298067556447,40.2617766717651,-262.49924503765
43547,0.00044880800763497,40.2618680232364,-262.499399942947
43640,0.000414297796971496,40.2618697901724,-262.499402939006
43765,0.000525394353669994,40.2618641019627,-262.499393293793
43844,0.00104118540323608,40.2618376930298,-262.499348512649
43937,0.000748902027314446,40.2618526581903,-262.499373888844
44047,0.00173344980723638,40.2618022483221,-262.499288408417
44140,0.000370020086063973,40.261872057221,-262.499406783147
44234,0.00115848080714674,40.2618316874113,-262.499338329044
44344,0.00109758067809532,40.2618348055502,-262.499343616416
44437,0.000687606338601306,40.2618557965757,-262.499379210494
44547,0.0018367677160387,40.2617969583382,-262.499279438085
44640,0.000336932644752886,40.2618737513197,-262.499409655743
44734,0.00106462754678064,40.2618364927913,-262.499346477477
44844,0.00116382584483444,40.2618314137545,-262.499337865007
44937,0.00404022327207431,40.2620805529717,-262.499760269537
45031,30.9836922435788,41.6105300388564,-263.341400994153
45140,39.386856845148,41.8873853403588,-262.937746517135
45234,39.388885065893,41.8874470849142,-262.937615945404
45344,39.3897662728304,41.8874739099951,-262.937559207488
45437,39.3892008403678,41.887456697541,-262.937595614034
45547,39.3892441390142,41.8874580156083,-262.937592826185
45640,39.3896686453376,41.8874709380752,-262.937565493312
45734,39.3891159332785,41.8874541128613,-262.937601080926
45844,39.3902167555038,41.8874876230939,-262.937530201302
45937,39.3889286350669,41.8874484112289,-262.937613140213
46047,39.3903346516104,41.887491211989,-262.937522610257
46140,39.3889773939058,41.8874498955245,-262.937610000876
46234,39.3903456366566,41.8874915462962,-262.937521902366
46344,39.38927989093,41.887459103968,-262.937590524385
46437,39.3896059477384,41.8874690294594,-262.937569530042
46562,39.3903319401165,41.8874911293898,-262.937522784434
46640,39.3889772013689,41.8874498896551,-262.937610013213
46734,39.3902018809165,41.8874871701886,-262.937531158303
46844,39.3888561791667,41.8874462055568,-262.937617805261
46937,39.3893955928263,41.8874626260599,-262.937583074567
47047,39.3899750509811,41.8874802654419,-262.937545764726
47140,39.388936403465,41.8874486477133,-262.937612640047
47234,39.3903093580317,41.8874904418883,-262.937524237938
